Date,Open,High,Low,Close,Adj Close,Volume
23/09/1987,0.401042,0.419271,0.401042,0.418403,0.264386,107697600
24/09/1987,0.416667,0.439236,0.416667,0.425347,0.268774,118440000
25/09/1987,0.427083,0.451389,0.425347,0.430556,0.272065,82454400
28/09/1987,0.430556,0.453125,0.428819,0.444444,0.280841,95544000
29/09/1987,0.447917,0.453125,0.44184,0.446181,0.281939,57412800
30/09/1987,0.444444,0.462674,0.444444,0.460069,0.290714,85680000
01/10/1987,0.460069,0.477431,0.458333,0.475694,0.300588,127224000
02/10/1987,0.479167,0.505208,0.477431,0.503472,0.318141,131644800
05/10/1987,0.510417,0.548611,0.510417,0.548611,0.346664,184320000
06/10/1987,0.548611,0.550347,0.509549,0.512153,0.323626,203040000
07/10/1987,0.513889,0.522569,0.496528,0.506944,0.320334,125640000
08/10/1987,0.508681,0.515625,0.482639,0.5,0.315947,96940800
09/10/1987,0.501736,0.522569,0.498264,0.498264,0.31485,93888000
12/10/1987,0.5,0.506944,0.479167,0.496528,0.313753,117187200
13/10/1987,0.501736,0.513889,0.493056,0.508681,0.321432,96811200
14/10/1987,0.508681,0.519097,0.491319,0.494792,0.312656,114220800
15/10/1987,0.489583,0.505208,0.486111,0.489583,0.309364,128822400
16/10/1987,0.489583,0.517361,0.446181,0.449653,0.284133,210240000
19/10/1987,0.427083,0.440972,0.3125,0.314236,0.198564,146880000
20/10/1987,0.319444,0.361111,0.298611,0.333333,0.210631,324000000
21/10/1987,0.359375,0.420139,0.347222,0.393229,0.248479,262080000
22/10/1987,0.394097,0.402778,0.354167,0.369792,0.233669,223200000
23/10/1987,0.364583,0.368056,0.329861,0.335069,0.211728,112766400
26/10/1987,0.322917,0.333333,0.258681,0.272569,0.172235,148320000
27/10/1987,0.282986,0.298611,0.272569,0.286458,0.181011,234720000
28/10/1987,0.277778,0.295139,0.267361,0.286458,0.181011,149760000
29/10/1987,0.286458,0.338542,0.286458,0.331597,0.209534,167040000
30/10/1987,0.345486,0.362847,0.336806,0.345486,0.21831,168480000
02/11/1987,0.342014,0.354167,0.336806,0.348958,0.220504,84772800
03/11/1987,0.342014,0.347222,0.303819,0.333333,0.210631,116150400
04/11/1987,0.326389,0.352431,0.319444,0.338542,0.213922,95342400
05/11/1987,0.340278,0.355903,0.338542,0.350694,0.221601,81432000
06/11/1987,0.348958,0.350694,0.326389,0.329861,0.208437,75355200
09/11/1987,0.324653,0.329861,0.315972,0.326389,0.206243,86587200
10/11/1987,0.322917,0.336806,0.315972,0.326389,0.206243,91166400
11/11/1987,0.329861,0.342014,0.328125,0.340278,0.215019,54619200
12/11/1987,0.352431,0.361111,0.340278,0.347222,0.219407,99172800
13/11/1987,0.347222,0.348958,0.335069,0.335069,0.211728,58492800
16/11/1987,0.338542,0.345486,0.329861,0.331597,0.209534,59472000
17/11/1987,0.324653,0.329861,0.314236,0.324653,0.205146,69321600
18/11/1987,0.329861,0.333333,0.3125,0.333333,0.210631,89308800
19/11/1987,0.335069,0.336806,0.319444,0.321181,0.202952,75024000
20/11/1987,0.315972,0.331597,0.310764,0.329861,0.208437,82468800
23/11/1987,0.328125,0.338542,0.326389,0.331597,0.209534,44640000
24/11/1987,0.336806,0.340278,0.315972,0.329861,0.208437,72230400
25/11/1987,0.329861,0.331597,0.319444,0.319444,0.201854,32155200
27/11/1987,0.319444,0.321181,0.3125,0.314236,0.198564,18316800
30/11/1987,0.307292,0.3125,0.28125,0.310764,0.19637,164160000
01/12/1987,0.309028,0.317708,0.298611,0.303819,0.191981,73540800
02/12/1987,0.302083,0.310764,0.296875,0.305556,0.193079,68515200
03/12/1987,0.307292,0.310764,0.279514,0.280382,0.177172,127670400
04/12/1987,0.279514,0.294271,0.277778,0.291667,0.184302,121752000
07/12/1987,0.298611,0.303819,0.293403,0.300347,0.189787,66211200
08/12/1987,0.300347,0.329861,0.298611,0.329861,0.208437,112521600
09/12/1987,0.328125,0.335069,0.319444,0.321181,0.202952,83793600
10/12/1987,0.315972,0.34375,0.307292,0.329861,0.208437,165600000
11/12/1987,0.331597,0.336806,0.324653,0.333333,0.210631,72475200
14/12/1987,0.333333,0.354167,0.331597,0.352431,0.222699,95112000
15/12/1987,0.355903,0.360243,0.347222,0.355903,0.224893,112219200
16/12/1987,0.350694,0.380208,0.348958,0.376736,0.238057,105537600
17/12/1987,0.380208,0.380208,0.359375,0.361111,0.228184,94017600
18/12/1987,0.364583,0.373264,0.361111,0.361111,0.228184,52488000
21/12/1987,0.364583,0.371528,0.352431,0.357639,0.22599,51163200
22/12/1987,0.357639,0.368056,0.347222,0.364583,0.230378,41774400
23/12/1987,0.369792,0.373264,0.362847,0.369792,0.233669,60710400
24/12/1987,0.369792,0.373264,0.368056,0.369792,0.233669,12672000
28/12/1987,0.368056,0.369792,0.347222,0.355903,0.224893,50716800
29/12/1987,0.355903,0.381944,0.350694,0.378472,0.239154,79459200
30/12/1987,0.378472,0.388889,0.376736,0.387153,0.244639,70704000
31/12/1987,0.383681,0.387153,0.373264,0.376736,0.238057,61545600
04/01/1988,0.380208,0.392361,0.378472,0.388889,0.245736,110347200
05/01/1988,0.397569,0.402778,0.392361,0.395833,0.250124,155520000
06/01/1988,0.397569,0.414931,0.395833,0.40625,0.256707,121680000
07/01/1988,0.402778,0.421007,0.399306,0.420139,0.265483,90676800
08/01/1988,0.418403,0.428819,0.386285,0.388889,0.245736,145440000
11/01/1988,0.387153,0.402778,0.380208,0.40191,0.253964,143568000
12/01/1988,0.402778,0.40625,0.376736,0.394097,0.249027,168480000
13/01/1988,0.388889,0.40625,0.380208,0.394097,0.249027,96148800
14/01/1988,0.397569,0.402778,0.388889,0.390625,0.246833,40608000
15/01/1988,0.409722,0.411458,0.401042,0.401042,0.253416,92174400
18/01/1988,0.402778,0.402778,0.390625,0.397569,0.251221,30038400
19/01/1988,0.388889,0.404514,0.387153,0.397569,0.251221,47419200
20/01/1988,0.394097,0.397569,0.364583,0.375,0.23696,208800000
21/01/1988,0.376736,0.390625,0.376736,0.381944,0.241348,125107200
22/01/1988,0.386285,0.389757,0.366319,0.374132,0.236411,75297600
25/01/1988,0.376736,0.390625,0.376736,0.387153,0.244639,75499200
26/01/1988,0.381944,0.388021,0.376736,0.378472,0.239154,43560000
27/01/1988,0.380208,0.390625,0.380208,0.387153,0.244639,100411200
28/01/1988,0.388889,0.394097,0.388889,0.392361,0.24793,29318400
29/01/1988,0.392361,0.395833,0.378472,0.387153,0.244639,66700800
01/02/1988,0.394097,0.395833,0.381944,0.383681,0.242445,48729600
02/02/1988,0.383681,0.388889,0.380208,0.387153,0.244639,60753600
03/02/1988,0.387153,0.387153,0.362847,0.366319,0.231475,75801600
04/02/1988,0.368056,0.369792,0.345486,0.354167,0.223796,114710400
05/02/1988,0.361111,0.371528,0.355903,0.357639,0.22599,94104000
08/02/1988,0.352431,0.364583,0.352431,0.359375,0.227087,72878400
09/02/1988,0.362847,0.368056,0.361111,0.366319,0.231475,49939200
10/02/1988,0.368056,0.375,0.364583,0.373264,0.235863,77025600
11/02/1988,0.375,0.380208,0.373264,0.380208,0.240251,69436800
12/02/1988,0.380208,0.390625,0.378472,0.383681,0.242445,80222400
16/02/1988,0.381944,0.401042,0.378472,0.399306,0.252319,67334400
17/02/1988,0.402778,0.407986,0.397569,0.399306,0.252319,101318400
18/02/1988,0.397569,0.409722,0.395833,0.402778,0.254513,84153600
19/02/1988,0.404514,0.407986,0.401042,0.407986,0.257804,53164800
22/02/1988,0.407986,0.409722,0.402778,0.407986,0.257804,52228800
23/02/1988,0.407986,0.416667,0.407986,0.413194,0.261095,91728000
24/02/1988,0.413194,0.421875,0.413194,0.415799,0.26274,79560000
25/02/1988,0.414931,0.420139,0.40191,0.403646,0.255061,61560000
26/02/1988,0.404514,0.407986,0.397569,0.404514,0.25561,29923200
29/02/1988,0.40625,0.413194,0.402778,0.412326,0.260546,39326400
01/03/1988,0.414931,0.416667,0.40625,0.409722,0.2589,43300800
02/03/1988,0.409722,0.421875,0.407986,0.413194,0.261095,67896000
03/03/1988,0.416667,0.427083,0.414931,0.423611,0.267677,83664000
04/03/1988,0.423611,0.425347,0.414931,0.421875,0.26658,68356800
07/03/1988,0.423611,0.435764,0.421875,0.434896,0.274808,78004800
08/03/1988,0.4375,0.449653,0.435764,0.443576,0.280293,96897600
09/03/1988,0.440972,0.447917,0.439236,0.444444,0.280841,81734400
10/03/1988,0.446181,0.451389,0.43316,0.435764,0.275356,97948800
11/03/1988,0.434028,0.4375,0.423611,0.434028,0.274259,84297600
14/03/1988,0.432292,0.442708,0.427083,0.44184,0.279196,46281600
15/03/1988,0.442708,0.442708,0.432292,0.434028,0.274259,43761600
16/03/1988,0.435764,0.449653,0.430556,0.449653,0.284133,54547200
17/03/1988,0.451389,0.454861,0.442708,0.443576,0.280293,125308800
18/03/1988,0.442708,0.444444,0.404514,0.404514,0.25561,169920000
21/03/1988,0.40625,0.407986,0.394097,0.407986,0.257804,198720000
22/03/1988,0.407986,0.421875,0.407986,0.418403,0.264386,115833600
23/03/1988,0.428819,0.43316,0.407986,0.409722,0.2589,151200000
24/03/1988,0.407986,0.407986,0.387153,0.392361,0.24793,159840000
25/03/1988,0.394097,0.400174,0.387153,0.389757,0.246285,47332800
28/03/1988,0.385417,0.395833,0.381944,0.394965,0.249576,67147200
29/03/1988,0.397569,0.404514,0.390625,0.392361,0.24793,80712000
30/03/1988,0.394097,0.395833,0.376736,0.380208,0.240251,100713600
31/03/1988,0.378472,0.392361,0.378472,0.392361,0.24793,50256000
04/04/1988,0.388889,0.392361,0.378472,0.383681,0.242445,47721600
05/04/1988,0.385417,0.388889,0.378472,0.388889,0.245736,41760000
06/04/1988,0.388889,0.404514,0.387153,0.403646,0.255061,75297600
07/04/1988,0.404514,0.407986,0.397569,0.397569,0.251221,74923200
08/04/1988,0.399306,0.40625,0.396701,0.402778,0.254513,57974400
11/04/1988,0.40625,0.40625,0.395833,0.399306,0.252319,40406400
12/04/1988,0.397569,0.401042,0.381944,0.387153,0.244639,52444800
13/04/1988,0.388889,0.395833,0.385417,0.395833,0.250124,42206400
14/04/1988,0.385417,0.392361,0.366319,0.368056,0.232572,110030400
15/04/1988,0.369792,0.381944,0.366319,0.376736,0.238057,114220800
18/04/1988,0.375,0.383681,0.373264,0.380208,0.240251,48052800
19/04/1988,0.380208,0.395833,0.375,0.376736,0.238057,75772800
20/04/1988,0.376736,0.381944,0.373264,0.378472,0.239154,65404800
21/04/1988,0.381944,0.385417,0.373264,0.377604,0.238605,63979200
22/04/1988,0.378472,0.387153,0.378472,0.383681,0.242445,33926400
25/04/1988,0.383681,0.387153,0.380208,0.382813,0.241897,23385600
26/04/1988,0.387153,0.392361,0.383681,0.387153,0.244639,46454400
27/04/1988,0.387153,0.388889,0.376736,0.385417,0.243542,47894400
28/04/1988,0.385417,0.387153,0.381944,0.384549,0.242994,28468800
29/04/1988,0.381944,0.381944,0.376736,0.378472,0.239154,64771200
02/05/1988,0.378472,0.383681,0.371528,0.381944,0.241348,49262400
03/05/1988,0.383681,0.395833,0.383681,0.392361,0.24793,62740800
04/05/1988,0.394097,0.401042,0.388889,0.396701,0.250673,75153600
05/05/1988,0.394097,0.397569,0.390625,0.395833,0.250124,24883200
06/05/1988,0.394097,0.402778,0.394097,0.397569,0.251221,43977600
09/05/1988,0.397569,0.404514,0.394097,0.397569,0.251221,34790400
10/05/1988,0.397569,0.400174,0.390625,0.395833,0.250124,46828800
11/05/1988,0.392361,0.392361,0.381944,0.387153,0.244639,59486400
12/05/1988,0.387153,0.392361,0.385417,0.388889,0.245736,26409600
13/05/1988,0.392361,0.395833,0.390625,0.394097,0.249027,17913600
16/05/1988,0.394097,0.408854,0.394097,0.404514,0.25561,59788800
17/05/1988,0.409722,0.411458,0.402778,0.402778,0.254513,70430400
18/05/1988,0.402778,0.405382,0.392361,0.394097,0.249027,81374400
19/05/1988,0.388889,0.397569,0.387153,0.395833,0.250124,57729600
20/05/1988,0.397569,0.401042,0.388889,0.390625,0.246833,42523200
23/05/1988,0.390625,0.392361,0.378472,0.381944,0.241348,50227200
24/05/1988,0.381944,0.394097,0.380208,0.394097,0.249027,55324800
25/05/1988,0.392361,0.395833,0.385417,0.387153,0.244639,53582400
26/05/1988,0.388889,0.395833,0.387153,0.389757,0.246285,43387200
27/05/1988,0.390625,0.390625,0.385417,0.385417,0.243542,33148800
31/05/1988,0.385417,0.404514,0.383681,0.402778,0.254513,44049600
01/06/1988,0.404514,0.416667,0.401042,0.411458,0.259997,95788800
02/06/1988,0.413194,0.416667,0.407986,0.409722,0.2589,63230400
03/06/1988,0.409722,0.414931,0.407986,0.413194,0.261095,34833600
06/06/1988,0.413194,0.423611,0.411458,0.421875,0.26658,81748800
07/06/1988,0.423611,0.430556,0.419271,0.423611,0.267677,82166400
08/06/1988,0.421875,0.434028,0.421875,0.430556,0.272065,66283200
09/06/1988,0.432292,0.436632,0.427951,0.428819,0.270968,69264000
10/06/1988,0.428819,0.435764,0.425347,0.432292,0.273162,45014400
13/06/1988,0.434028,0.4375,0.432292,0.43316,0.273711,31118400
14/06/1988,0.4375,0.440972,0.435764,0.4375,0.276453,60379200
15/06/1988,0.435764,0.444444,0.434028,0.444444,0.280841,51033600
16/06/1988,0.439236,0.442708,0.4375,0.440972,0.278647,73713600
17/06/1988,0.440972,0.446181,0.435764,0.4375,0.276453,42105600
20/06/1988,0.435764,0.4375,0.430556,0.435764,0.275356,28137600
21/06/1988,0.434028,0.444444,0.434028,0.444444,0.280841,39715200
22/06/1988,0.451389,0.46875,0.447049,0.465278,0.294006,127324800
23/06/1988,0.465278,0.467014,0.456597,0.458333,0.289618,41054400
24/06/1988,0.458333,0.460069,0.451389,0.453125,0.286327,28555200
27/06/1988,0.453125,0.453125,0.444444,0.444444,0.280841,23630400
28/06/1988,0.444444,0.458333,0.442708,0.456597,0.28852,32140800
29/06/1988,0.458333,0.461806,0.454861,0.456597,0.28852,49809600
30/06/1988,0.460069,0.465278,0.458333,0.465278,0.294006,31550400
01/07/1988,0.465278,0.472222,0.463542,0.472222,0.298394,42940800
05/07/1988,0.46875,0.484375,0.465278,0.483507,0.305525,48096000
06/07/1988,0.484375,0.489583,0.475694,0.477431,0.301685,89380800
07/07/1988,0.473958,0.479167,0.470486,0.477431,0.301685,68428800
08/07/1988,0.472222,0.477431,0.470486,0.475694,0.300588,40089600
11/07/1988,0.477431,0.477431,0.463542,0.463542,0.292909,65764800
12/07/1988,0.465278,0.467014,0.449653,0.455729,0.287972,90000000
13/07/1988,0.454861,0.463542,0.451389,0.463542,0.292909,57427200
14/07/1988,0.463542,0.465278,0.458333,0.465278,0.294006,34848000
15/07/1988,0.465278,0.467014,0.460069,0.465278,0.294006,31579200
18/07/1988,0.467014,0.470486,0.465278,0.46875,0.2962,20102400
19/07/1988,0.467014,0.46875,0.456597,0.458333,0.289618,36460800
20/07/1988,0.461806,0.461806,0.442708,0.444444,0.280841,111096000
21/07/1988,0.442708,0.444444,0.420139,0.423611,0.267677,128937600
22/07/1988,0.421875,0.434028,0.420139,0.428819,0.270968,68817600
25/07/1988,0.430556,0.434028,0.418403,0.420139,0.265483,52704000
26/07/1988,0.402778,0.409722,0.394097,0.402778,0.254513,228960000
27/07/1988,0.404514,0.409722,0.399306,0.400174,0.252867,68140800
28/07/1988,0.399306,0.40625,0.395833,0.404514,0.25561,57945600
29/07/1988,0.40625,0.416667,0.404514,0.413194,0.261095,59385600
01/08/1988,0.414931,0.416667,0.40625,0.40625,0.256707,51825600
02/08/1988,0.40625,0.407986,0.394097,0.399306,0.252319,65476800
03/08/1988,0.397569,0.399306,0.385417,0.390625,0.246833,91987200
04/08/1988,0.390625,0.392361,0.385417,0.385417,0.243542,53496000
05/08/1988,0.385417,0.385417,0.359375,0.371528,0.234766,201600000
08/08/1988,0.373264,0.373264,0.366319,0.369792,0.233669,148320000
09/08/1988,0.368056,0.369792,0.354167,0.359375,0.227087,138830400
10/08/1988,0.355903,0.359375,0.347222,0.350694,0.221601,113169600
11/08/1988,0.354167,0.361111,0.347222,0.359375,0.227087,123105600
12/08/1988,0.359375,0.362847,0.357639,0.361111,0.228184,58262400
15/08/1988,0.361111,0.362847,0.347222,0.352431,0.222699,41083200
16/08/1988,0.350694,0.366319,0.348958,0.364583,0.230378,90878400
17/08/1988,0.364583,0.374132,0.356771,0.364583,0.230378,59112000
18/08/1988,0.366319,0.369792,0.364583,0.366319,0.231475,32025600
19/08/1988,0.366319,0.368056,0.348958,0.350694,0.221601,67377600
22/08/1988,0.348958,0.350694,0.331597,0.333333,0.210631,110174400
23/08/1988,0.335069,0.345486,0.331597,0.342882,0.216665,88315200
24/08/1988,0.34375,0.358507,0.342014,0.357639,0.22599,102585600
25/08/1988,0.348958,0.357639,0.347222,0.352431,0.222699,72633600
26/08/1988,0.352431,0.359375,0.352431,0.356771,0.225441,24451200
29/08/1988,0.361111,0.364583,0.359375,0.361979,0.228732,35035200
30/08/1988,0.361111,0.362847,0.354167,0.355903,0.224893,20966400
31/08/1988,0.357639,0.359375,0.342014,0.347222,0.219407,71884800
01/09/1988,0.34375,0.345486,0.333333,0.33941,0.214471,82382400
02/09/1988,0.345486,0.359375,0.34375,0.357639,0.22599,115329600
06/09/1988,0.357639,0.364583,0.355903,0.361111,0.228184,67752000
07/09/1988,0.362847,0.366319,0.352431,0.359375,0.227087,72115200
08/09/1988,0.357639,0.369792,0.355903,0.361111,0.228184,69206400
09/09/1988,0.359375,0.380208,0.357639,0.375,0.23696,111124800
12/09/1988,0.373264,0.381944,0.371528,0.373264,0.235863,43257600
13/09/1988,0.369792,0.376736,0.366319,0.375,0.23696,40608000
14/09/1988,0.381076,0.383681,0.373264,0.375,0.23696,79214400
15/09/1988,0.375,0.376736,0.361111,0.362847,0.229281,72921600
16/09/1988,0.362847,0.364583,0.359375,0.361111,0.228184,48700800
19/09/1988,0.364583,0.364583,0.354167,0.359375,0.227087,44697600
20/09/1988,0.361111,0.369792,0.359375,0.369792,0.233669,53625600
21/09/1988,0.371528,0.375,0.371528,0.373264,0.235863,16056000
22/09/1988,0.375,0.381944,0.373264,0.378472,0.239154,59688000
23/09/1988,0.378472,0.378472,0.373264,0.373264,0.235863,35092800
26/09/1988,0.373264,0.375,0.359375,0.363715,0.229829,50212800
27/09/1988,0.361111,0.362847,0.357639,0.361111,0.228184,35366400
28/09/1988,0.362847,0.368056,0.359375,0.368056,0.232572,25516800
29/09/1988,0.366319,0.371528,0.364583,0.368056,0.232572,56462400
30/09/1988,0.366319,0.368056,0.359375,0.362847,0.229281,37252800
03/10/1988,0.355903,0.359375,0.350694,0.356771,0.225441,41097600
04/10/1988,0.357639,0.361111,0.353299,0.355035,0.224344,29260800
05/10/1988,0.355903,0.355903,0.347222,0.348958,0.220504,67089600
06/10/1988,0.348958,0.352431,0.347222,0.347222,0.219407,33609600
07/10/1988,0.347222,0.348958,0.332465,0.345486,0.21831,208065600
10/10/1988,0.347222,0.347222,0.331597,0.342014,0.216116,106358400
11/10/1988,0.345486,0.350694,0.340278,0.345486,0.21831,65952000
12/10/1988,0.34375,0.359375,0.340278,0.351563,0.22215,137534400
13/10/1988,0.349826,0.362847,0.348958,0.357639,0.22599,82468800
14/10/1988,0.361111,0.362847,0.354167,0.355903,0.224893,56764800
17/10/1988,0.355903,0.364583,0.355903,0.361111,0.228184,25675200
18/10/1988,0.359375,0.366319,0.355903,0.364583,0.230378,37224000
19/10/1988,0.371528,0.373264,0.362847,0.369792,0.233669,80683200
20/10/1988,0.366319,0.375,0.366319,0.371528,0.234766,73296000
21/10/1988,0.368056,0.371528,0.364583,0.368056,0.232572,24264000
24/10/1988,0.369792,0.369792,0.360243,0.361111,0.228184,28627200
25/10/1988,0.361111,0.362847,0.347222,0.350694,0.221601,74548800
26/10/1988,0.348958,0.350694,0.336806,0.345486,0.21831,157420800
27/10/1988,0.342014,0.34375,0.331597,0.34375,0.217213,114336000
28/10/1988,0.342014,0.345486,0.336806,0.34375,0.217213,46540800
31/10/1988,0.342014,0.342014,0.336806,0.340278,0.215019,41284800
01/11/1988,0.340278,0.345486,0.338542,0.338542,0.213922,53280000
02/11/1988,0.338542,0.338542,0.324653,0.328125,0.20734,221803200
03/11/1988,0.328125,0.331597,0.320313,0.328125,0.20734,118339200
04/11/1988,0.322917,0.331597,0.322917,0.322917,0.204049,106603200
07/11/1988,0.322917,0.326389,0.319444,0.324653,0.205146,55065600
08/11/1988,0.328125,0.340278,0.326389,0.337674,0.213374,56606400
09/11/1988,0.333333,0.347222,0.331597,0.345486,0.21831,124732800
10/11/1988,0.345486,0.350694,0.340278,0.340278,0.215019,78796800
11/11/1988,0.336806,0.340278,0.329861,0.330729,0.208985,54936000
14/11/1988,0.333333,0.338542,0.329861,0.336806,0.212826,34329600
15/11/1988,0.336806,0.336806,0.322917,0.326389,0.206243,93902400
16/11/1988,0.327257,0.328125,0.315972,0.321181,0.202952,199008000
17/11/1988,0.321181,0.324653,0.317708,0.319444,0.201854,65865600
18/11/1988,0.321181,0.324653,0.317708,0.323785,0.204598,34430400
21/11/1988,0.319444,0.321181,0.314236,0.319444,0.201854,47102400
22/11/1988,0.319444,0.322917,0.315972,0.319444,0.201854,30312000
23/11/1988,0.321181,0.326389,0.319444,0.325521,0.205695,56548800
25/11/1988,0.321181,0.322917,0.317708,0.322049,0.203501,11462400
28/11/1988,0.321181,0.329861,0.321181,0.326389,0.206243,58737600
29/11/1988,0.326389,0.329861,0.324653,0.329861,0.208437,21873600
30/11/1988,0.328125,0.331597,0.328125,0.328125,0.20734,35193600
01/12/1988,0.329861,0.34375,0.326389,0.340278,0.215019,82008000
02/12/1988,0.336806,0.348958,0.336806,0.345486,0.21831,91497600
05/12/1988,0.345486,0.350694,0.338542,0.34375,0.217213,70142400
06/12/1988,0.34375,0.345486,0.340278,0.345486,0.21831,44366400
07/12/1988,0.34375,0.347222,0.341146,0.342014,0.216116,30888000
08/12/1988,0.342014,0.34375,0.338542,0.340278,0.215019,40176000
09/12/1988,0.338542,0.342014,0.336806,0.340278,0.215019,22305600
12/12/1988,0.338542,0.340278,0.328993,0.328993,0.207889,38894400
13/12/1988,0.328125,0.331597,0.328125,0.331597,0.209534,39168000
14/12/1988,0.331597,0.338542,0.329861,0.335938,0.212277,28008000
15/12/1988,0.340278,0.342014,0.336806,0.340278,0.215019,23198400
16/12/1988,0.338542,0.348958,0.338542,0.345486,0.21831,51796800
19/12/1988,0.351563,0.357639,0.350694,0.352431,0.222699,83534400
20/12/1988,0.356771,0.364583,0.354167,0.355903,0.224893,92188800
21/12/1988,0.357639,0.364583,0.355903,0.362847,0.229281,46440000
22/12/1988,0.364583,0.368056,0.359375,0.361111,0.228184,74592000
23/12/1988,0.359375,0.361111,0.357639,0.361111,0.228184,17121600
27/12/1988,0.361111,0.364583,0.359375,0.359375,0.227087,30772800
28/12/1988,0.361111,0.362847,0.359375,0.362847,0.229281,21268800
29/12/1988,0.361111,0.371528,0.361111,0.369792,0.233669,38275200
30/12/1988,0.371528,0.376736,0.369792,0.369792,0.233669,63820800
03/01/1989,0.371528,0.373264,0.366319,0.372396,0.235314,51825600
04/01/1989,0.371528,0.381076,0.371528,0.376736,0.238057,53899200
05/01/1989,0.380208,0.380208,0.369792,0.37066,0.234218,47246400
06/01/1989,0.371528,0.373264,0.368056,0.368056,0.232572,59054400
09/01/1989,0.368056,0.369792,0.361979,0.364583,0.230378,46008000
10/01/1989,0.362847,0.364583,0.359375,0.361111,0.228184,54129600
11/01/1989,0.360243,0.364583,0.357639,0.364583,0.230378,48297600
12/01/1989,0.362847,0.373264,0.362847,0.364583,0.230378,54590400
13/01/1989,0.364583,0.369792,0.364583,0.368056,0.232572,35568000
16/01/1989,0.369792,0.375868,0.366319,0.368924,0.233121,27532800
17/01/1989,0.365451,0.367188,0.355903,0.357639,0.22599,41745600
18/01/1989,0.359375,0.359375,0.348958,0.357639,0.22599,63633600
19/01/1989,0.362847,0.373264,0.362847,0.371528,0.234766,84297600
20/01/1989,0.371528,0.377604,0.369792,0.375868,0.237508,61027200
23/01/1989,0.375,0.375,0.367188,0.368056,0.232572,52228800
24/01/1989,0.368056,0.371528,0.364583,0.366319,0.231475,56217600
25/01/1989,0.368056,0.369792,0.364583,0.368056,0.232572,49046400
26/01/1989,0.365451,0.378472,0.364583,0.376736,0.238057,87134400
27/01/1989,0.375868,0.392361,0.373264,0.384549,0.242994,166420800
30/01/1989,0.385417,0.407986,0.383681,0.40625,0.256707,110088000
31/01/1989,0.409722,0.418403,0.40625,0.414063,0.261644,125092800
01/02/1989,0.413194,0.414931,0.409722,0.411458,0.259997,131212800
02/02/1989,0.413194,0.4375,0.411458,0.422743,0.267128,180028800
03/02/1989,0.420139,0.434028,0.416667,0.423611,0.267677,91324800
06/02/1989,0.421875,0.423611,0.414931,0.420139,0.265483,87580800
07/02/1989,0.421007,0.434028,0.420139,0.431424,0.272614,127094400
08/02/1989,0.430556,0.444444,0.427083,0.434028,0.274259,133315200
09/02/1989,0.430556,0.449653,0.428819,0.442708,0.279744,199036800
10/02/1989,0.4375,0.440972,0.427951,0.429688,0.271517,129038400
13/02/1989,0.427083,0.430556,0.423611,0.425347,0.268774,94075200
14/02/1989,0.429688,0.432292,0.416667,0.418403,0.264386,62956800
15/02/1989,0.420139,0.432292,0.418403,0.432292,0.273162,81936000
16/02/1989,0.434028,0.440972,0.425347,0.435764,0.275356,61387200
17/02/1989,0.4375,0.439236,0.432292,0.434028,0.274259,29692800
21/02/1989,0.432292,0.435764,0.427083,0.428819,0.270968,33753600
22/02/1989,0.427083,0.428819,0.416667,0.416667,0.263289,95515200
23/02/1989,0.418403,0.421875,0.411458,0.419271,0.264934,75945600
24/02/1989,0.418403,0.421875,0.407986,0.407986,0.257804,76017600
27/02/1989,0.407986,0.418403,0.40625,0.414931,0.262192,68788800
28/02/1989,0.416667,0.418403,0.409722,0.413194,0.261095,43444800
01/03/1989,0.416667,0.418403,0.411458,0.411458,0.259997,59889600
02/03/1989,0.411458,0.423611,0.411458,0.421875,0.26658,92304000
03/03/1989,0.421875,0.430556,0.420139,0.428819,0.270968,68947200
06/03/1989,0.428819,0.432292,0.423611,0.430556,0.272065,56635200
07/03/1989,0.414931,0.416667,0.369792,0.371528,0.234766,788688000
08/03/1989,0.373264,0.378472,0.363715,0.364583,0.230378,253612800
09/03/1989,0.366319,0.366319,0.357639,0.359375,0.227087,123307200
10/03/1989,0.357639,0.364583,0.354167,0.359375,0.227087,66902400
13/03/1989,0.361111,0.366319,0.359375,0.366319,0.231475,60206400
14/03/1989,0.369792,0.369792,0.362847,0.366319,0.231475,63720000
15/03/1989,0.366319,0.366319,0.348958,0.348958,0.220504,104889600
16/03/1989,0.352431,0.357639,0.350694,0.355903,0.224893,102888000
17/03/1989,0.348958,0.350694,0.319444,0.322917,0.204049,245577600
20/03/1989,0.322049,0.322917,0.317708,0.322917,0.204049,238996800
21/03/1989,0.324653,0.347222,0.321181,0.346354,0.218859,224467200
22/03/1989,0.34375,0.345486,0.336806,0.340278,0.215019,167025600
23/03/1989,0.338542,0.348958,0.338542,0.348958,0.220504,87811200
27/03/1989,0.347222,0.351563,0.34375,0.345486,0.21831,75542400
28/03/1989,0.348958,0.350694,0.342014,0.345486,0.21831,70804800
29/03/1989,0.345486,0.345486,0.342014,0.34375,0.217213,30009600
30/03/1989,0.345486,0.347222,0.341146,0.346354,0.218859,46742400
31/03/1989,0.347222,0.348958,0.34375,0.346354,0.218859,29736000
03/04/1989,0.347222,0.352431,0.344618,0.348958,0.220504,35049600
04/04/1989,0.348958,0.348958,0.34375,0.347222,0.219407,25027200
05/04/1989,0.347222,0.350694,0.345486,0.349826,0.221053,19641600
